movement_id,movement_date,sku,warehouse_id,movement_type,quantity,reference_id,notes
MOV00001980,2026-04-02,SKU99001,WH001,sale_out,-1,TXN00010402,
MOV00001981,2026-04-02,SKU01139,WH001,sale_out,-2,TXN00010191,
MOV00001982,2026-04-02,SKU01192,WH002,sale_out,-1,TXN00010377,
MOV00001983,2026-04-02,SKU01014,WH002,sale_out,-1,TXN00010289,
MOV00001984,2026-04-02,SKU01015,WH003,sale_out,-2,TXN00010075,
MOV00001985,2026-04-02,SKU01225,WH004,sale_out,-1,TXN00010041,
MOV00001986,2026-04-02,SKU01161,WH001,sale_out,-1,TXN00010527,
MOV00001987,2026-04-02,SKU01243,WH004,sale_out,-1,TXN00010371,
MOV00001988,2026-04-02,SKU01019,WH001,sale_out,-1,TXN00010502,
MOV00001989,2026-04-02,SKU01030,WH003,sale_out,-1,TXN00010553,
MOV00001990,2026-04-02,SKU01046,WH001,sale_out,-1,TXN00010104,
MOV00001991,2026-04-02,SKU01065,WH001,sale_out,-1,TXN00010287,
MOV00001992,2026-04-02,SKU01145,WH002,sale_out,-1,TXN00010519,
MOV00001993,2026-04-02,SKU01090,WH001,sale_out,-1,TXN00010406,
MOV00001994,2026-04-02,SKU01183,WH002,sale_out,-1,TXN00010139,
MOV00001995,2026-04-02,SKU01225,WH001,sale_out,-3,TXN00010428,
MOV00001996,2026-04-02,SKU01237,WH003,sale_out,-1,TXN00010467,
MOV00001997,2026-04-02,SKU01214,WH001,sale_out,-1,TXN00010555,
MOV00001998,2026-04-02,SKU01175,WH004,sale_out,-1,TXN00010297,
MOV00001999,2026-04-02,SKU01094,WH004,sale_out,-1,TXN00010562,
MOV00002000,2026-04-02,SKU01204,WH001,sale_out,-3,TXN00010381,
MOV00002001,2026-04-02,SKU01172,WH004,sale_out,-1,TXN00010457,
MOV00002002,2026-04-02,SKU01189,WH001,sale_out,-2,TXN00010580,
MOV00002003,2026-04-02,SKU01142,WH004,sale_out,-1,TXN00010111,
MOV00002004,2026-04-02,SKU01104,WH001,sale_out,-1,TXN00010153,
MOV00002005,2026-04-02,SKU01040,WH001,sale_out,-2,TXN00010508,
MOV00002006,2026-04-02,SKU01185,WH001,sale_out,-1,TXN00010327,
MOV00002007,2026-04-02,SKU01063,WH004,sale_out,-1,TXN00010247,
MOV00002008,2026-04-02,SKU01210,WH001,sale_out,-1,TXN00010568,
MOV00002009,2026-04-02,SKU01154,WH003,sale_out,-1,TXN00010052,
MOV00002010,2026-04-02,SKU01090,WH001,sale_out,-1,TXN00010431,
MOV00002011,2026-04-02,SKU01166,WH001,sale_out,-1,TXN00010120,
MOV00002012,2026-04-02,SKU01218,WH004,sale_out,-1,TXN00010150,
MOV00002013,2026-04-02,SKU01059,WH002,sale_out,-1,TXN00010275,
MOV00002014,2026-04-02,SKU01126,WH003,sale_out,-2,TXN00010127,
MOV00002015,2026-04-02,SKU01072,WH003,sale_out,-3,TXN00010215,
MOV00002016,2026-04-02,SKU01074,WH001,sale_out,-1,TXN00010329,
MOV00002017,2026-04-02,SKU01206,WH004,sale_out,-1,TXN00010143,
MOV00002018,2026-04-02,SKU01084,WH001,sale_out,-1,TXN00010079,
MOV00002019,2026-04-02,SKU01086,WH003,sale_out,-2,TXN00010337,
MOV00002020,2026-04-02,SKU01130,WH001,sale_out,-1,TXN00010114,
MOV00002021,2026-04-02,SKU01014,WH004,sale_out,-1,TXN00010074,
MOV00002022,2026-04-02,SKU01183,WH001,sale_out,-1,TXN00010031,
MOV00002023,2026-04-02,SKU01039,WH003,sale_out,-1,TXN00010186,
MOV00002024,2026-04-02,SKU01119,WH001,receipt,1,TXN00010429,Customer return
MOV00002025,2026-04-02,SKU01198,WH002,sale_out,-1,TXN00010456,
MOV00002026,2026-04-02,SKU01173,WH003,sale_out,-1,TXN00010512,
MOV00002027,2026-04-02,SKU01062,WH003,sale_out,-1,TXN00010043,
MOV00002028,2026-04-02,SKU01099,WH004,sale_out,-1,TXN00010573,
MOV00002029,2026-04-02,SKU01123,WH001,sale_out,-1,TXN00010441,
MOV00002030,2026-04-02,SKU01136,WH001,receipt,1,TXN00010531,Customer return
MOV00002031,2026-04-02,SKU01220,WH003,sale_out,-1,TXN00010548,
MOV00002032,2026-04-02,SKU01117,WH001,sale_out,-1,TXN00010575,
MOV00002033,2026-04-02,SKU01185,WH001,sale_out,-1,TXN00010595,
MOV00002034,2026-04-02,SKU01155,WH003,sale_out,-1,TXN00010066,
MOV00002035,2026-04-02,SKU01136,WH001,sale_out,-1,TXN00010116,
MOV00002036,2026-04-02,SKU01097,WH001,sale_out,-1,TXN00010470,
MOV00002037,2026-04-02,SKU01022,WH004,sale_out,-1,TXN00010300,
MOV00002038,2026-04-02,SKU01245,WH003,sale_out,-1,TXN00010525,
MOV00002039,2026-04-02,SKU01220,WH003,sale_out,-1,TXN00010510,
MOV00002040,2026-04-02,SKU01038,WH001,sale_out,-1,TXN00010216,
MOV00002041,2026-04-02,SKU01149,WH001,sale_out,-1,TXN00010352,
MOV00002042,2026-04-02,SKU01132,WH004,sale_out,-1,TXN00010106,
MOV00002043,2026-04-02,SKU01048,WH001,sale_out,-1,TXN00010390,
MOV00002044,2026-04-02,SKU01030,WH002,sale_out,-1,TXN00010192,
MOV00002045,2026-04-02,SKU01157,WH002,sale_out,-1,TXN00010513,
MOV00002046,2026-04-02,SKU01246,WH001,sale_out,-1,TXN00010202,
MOV00002047,2026-04-02,SKU01146,WH001,sale_out,-1,TXN00010498,
MOV00002048,2026-04-02,SKU01063,WH003,sale_out,-3,TXN00010495,
MOV00002049,2026-04-02,SKU01065,WH001,sale_out,-1,TXN00010475,
MOV00002050,2026-04-02,SKU01248,WH003,sale_out,-1,TXN00010466,
MOV00002051,2026-04-02,SKU01018,WH003,sale_out,-2,TXN00010241,
MOV00002052,2026-04-02,SKU01042,WH001,sale_out,-1,TXN00010187,
MOV00002053,2026-04-02,SKU01108,WH004,sale_out,-1,TXN00010020,
MOV00002054,2026-04-02,SKU01234,WH003,sale_out,-2,TXN00010355,
MOV00002055,2026-04-02,SKU01145,WH001,sale_out,-1,TXN00010256,
MOV00002056,2026-04-02,SKU01235,WH001,sale_out,-1,TXN00010408,
MOV00002057,2026-04-02,SKU01148,WH004,sale_out,-1,TXN00010422,
MOV00002058,2026-04-02,SKU01191,WH001,sale_out,-2,TXN00010070,
MOV00002059,2026-04-02,SKU01192,WH001,sale_out,-1,TXN00010234,
MOV00002060,2026-04-02,SKU01076,WH004,receipt,1,TXN00010277,Customer return
MOV00002061,2026-04-02,SKU01048,WH004,sale_out,-1,TXN00010011,
MOV00002062,2026-04-02,SKU01042,WH001,sale_out,-1,TXN00010599,
MOV00002063,2026-04-02,SKU01180,WH001,receipt,1,TXN00010532,Customer return
MOV00002064,2026-04-02,SKU01226,WH001,sale_out,-1,TXN00010095,
MOV00002065,2026-04-02,SKU01178,WH004,sale_out,-1,TXN00010398,
MOV00002066,2026-04-02,SKU01079,WH004,sale_out,-2,TXN00010309,
MOV00002067,2026-04-02,SKU01117,WH001,sale_out,-1,TXN00010579,
MOV00002068,2026-04-02,SKU01048,WH001,sale_out,-1,TXN00010176,
MOV00002069,2026-04-02,SKU01112,WH001,sale_out,-1,TXN00010511,
MOV00002070,2026-04-02,SKU01065,WH003,sale_out,-1,TXN00010324,
MOV00002071,2026-04-02,SKU01064,WH003,sale_out,-1,TXN00010073,
MOV00002072,2026-04-02,SKU01006,WH003,sale_out,-1,TXN00010140,
MOV00002073,2026-04-02,SKU01069,WH001,sale_out,-1,TXN00010272,
MOV00002074,2026-04-02,SKU01024,WH004,sale_out,-1,TXN00010101,
MOV00002075,2026-04-02,SKU01089,WH001,sale_out,-1,TXN00010544,
MOV00002076,2026-04-02,SKU01207,WH002,sale_out,-3,TXN00010084,
MOV00002077,2026-04-02,SKU01017,WH002,sale_out,-1,TXN00010386,
MOV00002078,2026-04-02,SKU01018,WH004,sale_out,-1,TXN00010107,
MOV00002079,2026-04-02,SKU01174,WH001,sale_out,-1,TXN00010257,
MOV00002080,2026-04-02,SKU01001,WH004,sale_out,-1,TXN00010574,
MOV00002081,2026-04-02,SKU01037,WH004,receipt,1,TXN00010342,Customer return
MOV00002082,2026-04-02,SKU01202,WH004,sale_out,-1,TXN00010184,
MOV00002083,2026-04-02,SKU01044,WH004,sale_out,-1,TXN00010550,
MOV00002084,2026-04-02,SKU01237,WH001,sale_out,-1,TXN00010401,
MOV00002085,2026-04-02,SKU01108,WH001,sale_out,-1,TXN00010016,
MOV00002086,2026-04-02,SKU01008,WH001,sale_out,-1,TXN00010400,
MOV00002087,2026-04-02,SKU01101,WH002,sale_out,-1,TXN00010254,
MOV00002088,2026-04-02,SKU01061,WH003,sale_out,-1,TXN00010450,
MOV00002089,2026-04-02,SKU01199,WH004,sale_out,-1,TXN00010469,
MOV00002090,2026-04-02,SKU01241,WH001,sale_out,-1,TXN00010206,
MOV00002091,2026-04-02,SKU01183,WH002,sale_out,-1,TXN00010476,
MOV00002092,2026-04-02,SKU01102,WH004,sale_out,-1,TXN00010008,
MOV00002093,2026-04-02,SKU01177,WH004,sale_out,-1,TXN00010597,
MOV00002094,2026-04-02,SKU01001,WH001,sale_out,-1,TXN00010123,
MOV00002095,2026-04-02,SKU01089,WH003,sale_out,-1,TXN00010172,
MOV00002096,2026-04-02,SKU01144,WH002,sale_out,-1,TXN00010263,
MOV00002097,2026-04-02,SKU01028,WH002,sale_out,-1,TXN00010505,
MOV00002098,2026-04-02,SKU01059,WH001,sale_out,-1,TXN00010598,
MOV00002099,2026-04-02,SKU01182,WH002,sale_out,-1,TXN00010236,
MOV00002100,2026-04-02,SKU01112,WH001,sale_out,-1,TXN00010511,
MOV00002101,2026-04-02,SKU01052,WH003,sale_out,-1,TXN00010313,
MOV00002102,2026-04-02,SKU01081,WH004,sale_out,-1,TXN00010081,
MOV00002103,2026-04-02,SKU01047,WH001,sale_out,-1,TXN00010582,
MOV00002104,2026-04-02,SKU01060,WH001,sale_out,-1,TXN00010105,
MOV00002105,2026-04-02,SKU01113,WH001,sale_out,-1,TXN00010445,
MOV00002106,2026-04-02,SKU01121,WH001,sale_out,-1,TXN00010092,
MOV00002107,2026-04-02,SKU01032,WH002,sale_out,-2,TXN00010134,
MOV00002108,2026-04-02,SKU01109,WH001,sale_out,-2,TXN00010217,
MOV00002109,2026-04-02,SKU01181,WH001,sale_out,-1,TXN00010194,
MOV00002110,2026-04-02,SKU01129,WH001,sale_out,-1,TXN00010417,
MOV00002111,2026-04-02,SKU01094,WH003,sale_out,-1,TXN00010050,
MOV00002112,2026-04-02,SKU01123,WH001,sale_out,-1,TXN00010323,
MOV00002113,2026-04-02,SKU01206,WH001,sale_out,-1,TXN00010055,
MOV00002114,2026-04-02,SKU01089,WH001,sale_out,-1,TXN00010594,
MOV00002115,2026-04-02,SKU01043,WH003,sale_out,-1,TXN00010177,
MOV00002116,2026-04-02,SKU01124,WH002,sale_out,-1,TXN00010560,
MOV00002117,2026-04-02,SKU01243,WH001,sale_out,-1,TXN00010444,
MOV00002118,2026-04-02,SKU01099,WH001,sale_out,-2,TXN00010434,
MOV00002119,2026-04-02,SKU01050,WH001,sale_out,-1,TXN00010387,
MOV00002120,2026-04-02,SKU01151,WH003,sale_out,-1,TXN00010414,
MOV00002121,2026-04-02,SKU01143,WH001,sale_out,-1,TXN00010427,
MOV00002122,2026-04-02,SKU01070,WH001,sale_out,-1,TXN00010238,
MOV00002123,2026-04-02,SKU01114,WH001,sale_out,-1,TXN00010034,
MOV00002124,2026-04-02,SKU01112,WH003,sale_out,-1,TXN00010038,
MOV00002125,2026-04-02,SKU01001,WH001,sale_out,-1,TXN00010282,
MOV00002126,2026-04-02,SKU01208,WH004,sale_out,-3,TXN00010124,
MOV00002127,2026-04-02,SKU99002,WH001,sale_out,-1,TXN00010021,
MOV00002128,2026-04-02,SKU01030,WH001,sale_out,-1,TXN00010559,
MOV00002129,2026-04-02,SKU01125,WH001,sale_out,-2,TXN00010353,
MOV00002130,2026-04-02,SKU01016,WH002,sale_out,-2,TXN00010148,
MOV00002131,2026-04-02,SKU01159,WH002,sale_out,-1,TXN00010393,
MOV00002132,2026-04-02,SKU01199,WH001,sale_out,-2,TXN00010449,
MOV00002133,2026-04-02,SKU01247,WH001,sale_out,-1,TXN00010261,
MOV00002134,2026-04-02,SKU01184,WH004,sale_out,-1,TXN00010331,
MOV00002135,2026-04-02,SKU01086,WH001,sale_out,-1,TXN00010326,
MOV00002136,2026-04-02,SKU01218,WH002,sale_out,-1,TXN00010169,
MOV00002137,2026-04-02,SKU01149,WH001,sale_out,-1,TXN00010535,
MOV00002138,2026-04-02,SKU01230,WH001,sale_out,-1,TXN00010039,
MOV00002139,2026-04-02,SKU01177,WH001,sale_out,-1,TXN00010542,
MOV00002140,2026-04-02,SKU01021,WH001,sale_out,-2,TXN00010304,
MOV00002141,2026-04-02,SKU01128,WH004,sale_out,-1,TXN00010135,
MOV00002142,2026-04-02,SKU01219,WH003,sale_out,-2,TXN00010310,
MOV00002143,2026-04-02,SKU01138,WH003,sale_out,-1,TXN00010117,
MOV00002144,2026-04-02,SKU01081,WH001,sale_out,-1,TXN00010354,
MOV00002145,2026-04-02,SKU01181,WH002,sale_out,-1,TXN00010541,
MOV00002146,2026-04-02,SKU01137,WH003,sale_out,-1,TXN00010486,
MOV00002147,2026-04-02,SKU01152,WH001,sale_out,-2,TXN00010360,
MOV00002148,2026-04-02,SKU01135,WH001,sale_out,-1,TXN00010399,
MOV00002149,2026-04-02,SKU01050,WH002,sale_out,-1,TXN00010533,
MOV00002150,2026-04-02,SKU01181,WH001,sale_out,-1,TXN00010577,
MOV00002151,2026-04-02,SKU01221,WH001,sale_out,-1,TXN00010479,
MOV00002152,2026-04-02,SKU01195,WH004,sale_out,-1,TXN00010012,
MOV00002153,2026-04-02,SKU01052,WH001,sale_out,-1,TXN00010027,
MOV00002154,2026-04-02,SKU01125,WH001,sale_out,-1,TXN00010424,
MOV00002155,2026-04-02,SKU01104,WH001,sale_out,-1,TXN00010046,
MOV00002156,2026-04-02,SKU01016,WH001,sale_out,-1,TXN00010284,
MOV00002157,2026-04-02,SKU01117,WH001,receipt,1,TXN00010366,Customer return
MOV00002158,2026-04-02,SKU01065,WH002,sale_out,-2,TXN00010432,
MOV00002159,2026-04-02,SKU01017,WH001,sale_out,-1,TXN00010226,
MOV00002160,2026-04-02,SKU01190,WH004,receipt,1,TXN00010141,Customer return
MOV00002161,2026-04-02,SKU01219,WH002,sale_out,-2,TXN00010404,
MOV00002162,2026-04-02,SKU01249,WH004,sale_out,-1,TXN00010509,
MOV00002163,2026-04-02,SKU01053,WH001,sale_out,-1,TXN00010087,
MOV00002164,2026-04-02,SKU01008,WH001,sale_out,-1,TXN00010048,
MOV00002165,2026-04-02,SKU01021,WH004,sale_out,-1,TXN00010119,
MOV00002166,2026-04-02,SKU01031,WH001,sale_out,-1,TXN00010068,
MOV00002167,2026-04-02,SKU01143,WH001,sale_out,-2,TXN00010091,
MOV00002168,2026-04-02,SKU01149,WH001,sale_out,-1,TXN00010334,
MOV00002169,2026-04-02,SKU01049,WH002,sale_out,-1,TXN00010060,
MOV00002170,2026-04-02,SKU01234,WH001,sale_out,-1,TXN00010415,
MOV00002171,2026-04-02,SKU01188,WH002,sale_out,-1,TXN00010442,
MOV00002172,2026-04-02,SKU01139,WH001,sale_out,-1,TXN00010319,
MOV00002173,2026-04-02,SKU01022,WH003,sale_out,-3,TXN00010378,
MOV00002174,2026-04-02,SKU01147,WH001,sale_out,-1,TXN00010017,
MOV00002175,2026-04-02,SKU01009,WH003,sale_out,-2,TXN00010493,
MOV00002176,2026-04-02,SKU01229,WH001,sale_out,-1,TXN00010586,
MOV00002177,2026-04-02,SKU01028,WH003,sale_out,-1,TXN00010162,
MOV00002178,2026-04-02,SKU01088,WH004,sale_out,-1,TXN00010198,
MOV00002179,2026-04-02,SKU01231,WH001,sale_out,-1,TXN00010395,
MOV00002180,2026-04-02,SKU01031,WH001,sale_out,-1,TXN00010311,
MOV00002181,2026-04-02,SKU01250,WH001,sale_out,-2,TXN00010059,
MOV00002182,2026-04-02,SKU01109,WH001,sale_out,-1,TXN00010165,
MOV00002183,2026-04-02,SKU01007,WH002,sale_out,-2,TXN00010376,
MOV00002184,2026-04-02,SKU01142,WH003,sale_out,-1,TXN00010065,
MOV00002185,2026-04-02,SKU01063,WH002,sale_out,-1,TXN00010102,
MOV00002186,2026-04-02,SKU01028,WH001,sale_out,-1,TXN00010146,
MOV00002187,2026-04-02,SKU01108,WH003,sale_out,-2,TXN00010196,
MOV00002188,2026-04-02,SKU01128,WH001,sale_out,-1,TXN00010557,
MOV00002189,2026-04-02,SKU01072,WH003,sale_out,-1,TXN00010314,
MOV00002190,2026-04-02,SKU01171,WH001,sale_out,-2,TXN00010523,
MOV00002191,2026-04-02,SKU01029,WH001,sale_out,-1,TXN00010144,
MOV00002192,2026-04-02,SKU01148,WH001,sale_out,-1,TXN00010244,
MOV00002193,2026-04-02,SKU01089,WH004,sale_out,-1,TXN00010137,
MOV00002194,2026-04-02,SKU01220,WH001,sale_out,-1,TXN00010273,
MOV00002195,2026-04-02,SKU01174,WH001,sale_out,-3,TXN00010453,
MOV00002196,2026-04-02,SKU01206,WH001,sale_out,-1,TXN00010033,
MOV00002197,2026-04-02,SKU01226,WH001,sale_out,-1,TXN00010024,
MOV00002198,2026-04-02,SKU01099,WH004,sale_out,-1,TXN00010136,
MOV00002199,2026-04-02,SKU01213,WH001,sale_out,-1,TXN00010558,
MOV00002200,2026-04-02,SKU01250,WH002,sale_out,-1,TXN00010218,
MOV00002201,2026-04-02,SKU01102,WH002,sale_out,-1,TXN00010160,
MOV00002202,2026-04-02,SKU01112,WH001,sale_out,-1,TXN00010315,
MOV00002203,2026-04-02,SKU01085,WH001,sale_out,-1,TXN00010593,
MOV00002204,2026-04-02,SKU01174,WH001,sale_out,-2,TXN00010483,
MOV00002205,2026-04-02,SKU01200,WH001,sale_out,-1,TXN00010488,
MOV00002206,2026-04-02,SKU01174,WH003,sale_out,-1,TXN00010482,
MOV00002207,2026-04-02,SKU01148,WH002,sale_out,-1,TXN00010099,
MOV00002208,2026-04-02,SKU01064,WH001,sale_out,-1,TXN00010269,
MOV00002209,2026-04-02,SKU01170,WH001,sale_out,-2,TXN00010082,
MOV00002210,2026-04-02,SKU01100,WH004,sale_out,-3,TXN00010379,
MOV00002211,2026-04-02,SKU01001,WH001,sale_out,-1,TXN00010526,
MOV00002212,2026-04-02,SKU01088,WH001,sale_out,-1,TXN00010090,
MOV00002213,2026-04-02,SKU01250,WH001,sale_out,-2,TXN00010349,
MOV00002214,2026-04-02,SKU01204,WH002,sale_out,-2,TXN00010540,
MOV00002215,2026-04-02,SKU01068,WH001,sale_out,-3,TXN00010472,
MOV00002216,2026-04-02,SKU01082,WH001,sale_out,-2,TXN00010283,
MOV00002217,2026-04-02,SKU01234,WH001,sale_out,-1,TXN00010584,
MOV00002218,2026-04-02,SKU01132,WH001,sale_out,-1,TXN00010035,
MOV00002219,2026-04-02,SKU01039,WH002,sale_out,-1,TXN00010507,
MOV00002220,2026-04-02,SKU01081,WH001,sale_out,-1,TXN00010305,
MOV00002221,2026-04-02,SKU01003,WH004,sale_out,-2,TXN00010168,
MOV00002222,2026-04-02,SKU01026,WH004,sale_out,-1,TXN00010296,
MOV00002223,2026-04-02,SKU01244,WH002,sale_out,-1,TXN00010357,
MOV00002224,2026-04-02,SKU01184,WH001,sale_out,-1,TXN00010229,
MOV00002225,2026-04-02,SKU01029,WH003,sale_out,-1,TXN00010112,
MOV00002226,2026-04-02,SKU01016,WH003,sale_out,-1,TXN00010252,
MOV00002227,2026-04-02,SKU01015,WH001,sale_out,-1,TXN00010566,
MOV00002228,2026-04-02,SKU99001,WH004,sale_out,-2,TXN00010219,
MOV00002229,2026-04-02,SKU01123,WH003,sale_out,-1,TXN00010197,
MOV00002230,2026-04-02,SKU01089,WH003,sale_out,-1,TXN00010190,
MOV00002231,2026-04-02,SKU01100,WH001,sale_out,-2,TXN00010183,
MOV00002232,2026-04-02,SKU01046,WH001,sale_out,-1,TXN00010255,
MOV00002233,2026-04-02,SKU01067,WH004,sale_out,-2,TXN00010405,
MOV00002234,2026-04-02,SKU01047,WH003,sale_out,-1,TXN00010125,
MOV00002235,2026-04-02,SKU01187,WH004,sale_out,-1,TXN00010132,
MOV00002236,2026-04-02,SKU01254,WH001,sale_out,-1,TXN_ORPHAN_001,
MOV00002237,2026-04-02,SKU01097,WH004,receipt,45,PO76020,Restock
MOV00002238,2026-04-02,SKU01181,WH004,receipt,63,PO94165,Restock
MOV00002239,2026-04-02,SKU01072,WH001,receipt,89,PO13760,Restock
MOV00002240,2026-04-02,SKU01200,WH002,receipt,94,PO26730,Restock
MOV00002241,2026-04-02,SKU01030,WH001,receipt,90,PO19951,Restock
MOV00002242,2026-04-02,SKU01234,WH003,receipt,68,PO72127,Restock
MOV00002243,2026-04-02,SKU01189,WH003,receipt,88,PO67522,Restock
MOV00002244,2026-04-02,SKU01220,WH004,receipt,57,PO28275,Restock
MOV00002245,2026-04-02,SKU01133,WH001,receipt,27,PO49445,Restock
MOV00002246,2026-04-02,SKU01056,WH002,receipt,73,PO47986,Restock
MOV00002247,2026-04-02,SKU01129,WH002,adjustment,-1,ADJ9953,Cycle count adjustment
MOV00002248,2026-04-02,SKU01070,WH004,adjustment,-1,ADJ3240,Cycle count adjustment
MOV00002249,2026-04-02,SKU01170,WH002,adjustment,-2,ADJ1190,Cycle count adjustment
