transaction_id,transaction_date,store_id,sku,quantity,unit_price,total_amount,customer_id,payment_method
TXN00010339,2026-04-02,ST008,SKU01208,2,434.95,869.9,CUST11507,Card
TXN00010164,2026-04-02,ST001,SKU01141,1,389.95,389.95,CUST19064,Online
TXN00010057,2026-04-02,ST014,SKU01156,1,1359.95,1359.95,,Finance
TXN00010173,2026-04-02,ST011,SKU01162,1,629.95,629.95,CUST15345,AfterPay
TXN00010570,2026-04-02,ST011,SKU01108,1,419.95,419.95,CUST19330,EFTPOS
TXN00010382,2026-04-02,ST007,SKU01180,1,164.95,164.95,CUST19610,Online
TXN00010407,2026-04-02,ST002,SKU01218,3,349.95,1049.85,,Card
TXN00010133,2026-04-02,ST013,SKU01186,1,1279.95,1279.95,CUST17516,EFTPOS
TXN00010403,2026-04-02,ST008,SKU01174,1,329.95,329.95,CUST13758,Finance
TXN00010538,2026-04-02,ST008,SKU01026,1,2294.95,2294.95,CUST16767,Card
TXN00010119,2026-04-02,ST009,SKU01021,1,1994.95,1994.95,CUST19257,Online
TXN00010205,2026-04-02,ST012,SKU01051,3,1054.95,3164.85,CUST12424,AfterPay
TXN00010171,02/04/2026,ST009,SKU01031,2,444.95,889.9,CUST13300,Online
TXN00010265,02/04/2026,ST001,SKU01227,1,479.95,479.95,CUST12074,Finance
TXN00010545,02/04/2026,ST003,SKU01175,1,379.95,379.95,,Finance
TXN00010014,2026-04-02,ST001,SKU01251,3,1844.95,5534.85,CUST17712,Finance
TXN00010409,2026-04-02,ST012,SKU01088,1,194.95,194.95,CUST10121,Online
TXN00010578,2026-04-02,ST004,SKU01022,1,4399.95,4399.95,CUST19850,EFTPOS
TXN00010086,2026-04-02,ST010,SKU01074,1,129.95,129.95,CUST10546,Online
TXN00010312,2026-04-02,ST001,SKU01186,1,1279.95,1279.95,CUST16495,Online
TXN00010118,2026-04-02,ST004,sku01236,1,2409.95,2409.95,CUST10367,AfterPay
TXN00010163,2026-04-02,ST003,SKU01225,1,499.95,499.95,CUST12912,Card
TXN00010015,02/04/2026,ST002,SKU01045,1,1354.95,1354.95,,Card
TXN00010227,2026-04-02,ST013,SKU01206,1,269.95,269.95,CUST10042,AfterPay
TXN00010515,02/04/2026,ST006,SKU01105,2,209.95,419.9,CUST17023,EFTPOS
TXN00010440,2026-04-02,ST005, SKU01091 ,1,139.95,139.95,,Card
TXN00010058,2026-04-02,ST010,SKU01196,1,834.95,834.95,CUST16802,Card
TXN00010316,2026-04-02,ST009,SKU01059,1,1279.95,1279.95,CUST15522,Card
TXN00010581,2026-04-02,ST007,SKU01236,1,2409.95,2409.95,CUST14775,Online
TXN00010448,2026-04-02,ST010,SKU01160,1,144.95,144.95,,Finance
TXN00010563,02/04/2026,ST006,sku01075,1,494.95,494.95,CUST19694,Card
TXN00010473,2026-04-02,ST005,SKU01077,2,114.95,229.9,CUST19393,AfterPay
TXN00010402,2026-04-02,ST002,SKU99001,1,237.57,237.57,,Finance
TXN00010191,2026-04-02,ST013,SKU01139,2,1709.95,3419.9,CUST14378,EFTPOS
TXN00010377,2026-04-02,ST005,SKU01192,1,879.95,879.95,CUST12787,Finance
TXN00010289,2026-04-02,ST006,SKU01014,1,1759.95,1759.95,CUST16179,EFTPOS
TXN00010075,2026-04-02,ST008,SKU01015,2,3864.95,7729.9,CUST13991,Card
TXN00010041,2026-04-02,ST009,SKU01225,1,499.95,499.95,CUST14785,AfterPay
TXN00010527,2026-04-02,ST003,SKU01161,1,159.95,159.95,CUST11177,EFTPOS
TXN00010371,2026-04-02,ST009,sku01243,1,654.95,654.95,CUST19798,Finance
TXN00010502,2026-04-02,ST003,sku01019,1,3014.95,3014.95,CUST17089,Online
TXN00010553,2026-04-02,ST007,SKU01030,1,414.95,414.95,CUST19443,EFTPOS
TXN00010104,2026-04-02,ST013,SKU01046,1,674.95,674.95,,Card
TXN00010287,2026-04-02,ST001,SKU01065,1,454.95,454.95,CUST18486,Finance
TXN00010519,02/04/2026,ST006,SKU01145,1,334.95,334.95,CUST12658,Online
TXN00010406,2026-04-02,ST013,SKU01090,1,229.95,229.95,CUST10004,Card
TXN00010139,2026-04-02,ST005,SKU01183,1,119.95,119.95,,Online
TXN00010428,2026-04-02,ST014,SKU01225,3,499.95,1499.85,CUST17228,EFTPOS
TXN00010467,2026-04-02,ST007,SKU01237,1,669.95,669.95,,Card
TXN00010555,2026-04-02,ST012,SKU01214,1,174.95,174.95,CUST17666,EFTPOS
TXN00010297,2026-04-02,ST011,SKU01175,1,379.95,379.95,CUST13187,AfterPay
TXN00010562,2026-04-02,ST009,SKU01094,1,49.95,49.95,CUST11068,AfterPay
TXN00010381,2026-04-02,ST001,SKU01204,3,309.95,929.85,CUST14653,EFTPOS
TXN00010457,2026-04-02,ST010,SKU01172,1,129.95,129.95,CUST18484,Finance
TXN00010580,2026-04-02,ST004,SKU01189,2,1279.95,2559.9,CUST12347,EFTPOS
TXN00010111,2026-04-02,ST010,SKU01142,1,409.95,409.95,CUST16579,Finance
TXN00010153,2026-04-02,ST004,SKU01104,1,114.95,114.95,CUST12138,Card
TXN00010508,2026-04-02,ST012,SKU01040,2,2109.95,4219.9,CUST10360,AfterPay
TXN00010327,2026-04-02,ST001,SKU01185,1,1204.95,1204.95,,Card
TXN00010247,2026-04-02,ST010,SKU01063,1,169.95,169.95,CUST15726,Online
TXN00010568,2026-04-02,ST001,SKU01210,1,109.95,109.95,,Card
TXN00010052,2026-04-02,ST008,SKU01154,1,1424.95,1424.95,CUST15705,AfterPay
TXN00010431,2026-04-02,ST002,SKU01090,1,229.95,229.95,,EFTPOS
TXN00010120,2026-04-02,ST013,SKU01166,1,554.95,554.95,CUST10705,AfterPay
TXN00010150,2026-04-02,ST009,SKU01218,1,349.95,349.95,CUST17798,Card
TXN00010275,02/04/2026,ST005,SKU01059,1,1279.95,1279.95,,EFTPOS
TXN00010127,2026-04-02,ST007,SKU01126,2,964.95,1929.9,CUST15863,Finance
TXN00010215,2026-04-02,ST008,SKU01072,3,424.95,1274.85,,Online
TXN00010329,2026-04-02,ST001,SKU01074,1,129.95,129.95,,Finance
TXN00010143,2026-04-02,ST010,SKU01206,1,269.95,269.95,CUST18486,Card
TXN00010079,2026-04-02,ST002,SKU01084,1,444.95,444.95,,Finance
TXN00010337,02/04/2026,ST008,SKU01086,2,294.95,589.9,,Card
TXN00010114,2026-04-02,ST001,SKU01130,1,1029.95,1029.95,CUST12614,Online
TXN00010074,2026-04-02,ST009,SKU01014,1,1759.95,1759.95,CUST17952,AfterPay
TXN00010031,2026-04-02,ST001,SKU01183,1,119.95,119.95,CUST11088,Card
TXN00010186,2026-04-02,ST007,SKU01039,1,954.95,954.95,CUST16947,EFTPOS
TXN00010429,2026-04-02,ST013,SKU01119,-1,2184.95,-2184.95,CUST16306,Card
TXN00010456,2026-04-02,ST005,SKU01198,1,439.95,439.95,,Online
TXN00010512,2026-04-02,ST007,SKU01173,1,324.95,324.95,,Card
TXN00010043,2026-04-02,ST007,SKU01062,1,144.95,144.95,CUST12764,Card
TXN00010573,2026-04-02,ST011,SKU01099,1,119.95,119.95,CUST13797,EFTPOS
TXN00010441,2026-04-02,ST004,SKU01123,1,894.95,894.95,CUST14500,AfterPay
TXN00010531,2026-04-02,ST013,SKU01136,-1,579.95,-579.95,CUST15113,EFTPOS
TXN00010548,2026-04-02,ST007,SKU01220,1,714.95,714.95,CUST13345,Finance
TXN00010575,2026-04-02,ST013,SKU01117,1,344.95,344.95,CUST10822,AfterPay
TXN00010595,02/04/2026,ST002,SKU01185,1,1204.95,1204.95,,EFTPOS
TXN00010066,2026-04-02,ST008,SKU01155,1,559.95,559.95,CUST19124,Online
TXN00010116,2026-04-02,ST003,SKU01136,1,579.95,579.95,,Card
TXN00010470,2026-04-02,ST003,SKU01097,1,69.95,69.95,CUST15335,Card
TXN00010300,2026-04-02,ST009,SKU01022,1,4399.95,4399.95,,Online
TXN00010525,2026-04-02,ST008,SKU01245,1,2554.95,2554.95,CUST18150,AfterPay
TXN00010510,2026-04-02,ST008,SKU01220,1,714.95,714.95,CUST14350,EFTPOS
TXN00010216,2026-04-02,ST013,SKU01038,1,389.95,389.95,CUST12625,Online
TXN00010352,2026-04-02,ST001,sku01149,1,139.95,139.95,CUST14114,Finance
TXN00010106,2026-04-02,ST011,SKU01132,1,324.95,324.95,CUST14354,EFTPOS
TXN00010390,2026-04-02,ST014,SKU01048,1,669.95,669.95,CUST14515,AfterPay
TXN00010192,2026-04-02,ST005,SKU01030,1,414.95,414.95,CUST18053,Finance
TXN00010513,02/04/2026,ST005,SKU01157,1,589.95,589.95,,EFTPOS
TXN00010202,2026-04-02,ST014,SKU01246,1,1149.95,1149.95,CUST13153,AfterPay
TXN00010498,2026-04-02,ST013,SKU01146,1,404.95,404.95,CUST19287,Online
TXN00010495,2026-04-02,ST008,SKU01063,3,169.95,509.85,CUST15373,Finance
TXN00010475,2026-04-02,ST003, SKU01065 ,1,454.95,454.95,CUST12543,Card
TXN00010466,2026-04-02,ST007,SKU01248,1,1559.95,1559.95,CUST17965,Card
TXN00010241,2026-04-02,ST007,SKU01018,2,1764.95,3529.9,,Online
TXN00010187,2026-04-02,ST012,SKU01042,1,1774.95,1774.95,CUST15336,Card
TXN00010020,2026-04-02,ST010,SKU01108,1,419.95,419.95,CUST15568,Online
TXN00010355,2026-04-02,ST007,SKU01234,2,1784.95,3569.9,CUST17447,Finance
TXN00010256,2026-04-02,ST001,SKU01145,1,334.95,334.95,,EFTPOS
TXN00010408,2026-04-02,ST003,SKU01235,1,1339.95,1339.95,CUST14088,EFTPOS
TXN00010422,2026-04-02,ST010,SKU01148,1,339.95,339.95,CUST17377,Online
TXN00010070,2026-04-02,ST004,SKU01191,2,519.95,1039.9,CUST11849,EFTPOS
TXN00010234,2026-04-02,ST004,SKU01192,1,879.95,879.95,CUST14359,Online
TXN00010277,2026-04-02,ST011,SKU01076,-1,459.95,-459.95,CUST14766,Card
TXN00010011,02/04/2026,ST011,SKU01048,1,669.95,669.95,CUST17279,AfterPay
TXN00010599,2026-04-02,ST002,SKU01042,1,1774.95,1774.95,CUST11495,EFTPOS
TXN00010532,2026-04-02,ST003,SKU01180,-1,164.95,-164.95,CUST15698,EFTPOS
TXN00010095,2026-04-02,ST013, SKU01226 ,1,129.95,129.95,CUST18714,EFTPOS
TXN00010398,2026-04-02,ST011,SKU01178,1,219.95,219.95,CUST15444,Online
TXN00010309,2026-04-02,ST010,SKU01079,2,129.95,259.9,CUST17056,Finance
TXN00010579,2026-04-02,ST012,SKU01117,1,344.95,344.95,CUST13313,Online
TXN00010176,2026-04-02,ST002,SKU01048,1,669.95,669.95,CUST17053,Finance
TXN00010511,2026-04-02,ST001,SKU01112,1,544.95,544.95,CUST12449,EFTPOS
TXN00010324,2026-04-02,ST007,SKU01065,1,454.95,454.95,CUST15694,EFTPOS
TXN00010073,2026-04-02,ST008,SKU01064,1,574.95,574.95,CUST10371,EFTPOS
TXN00010140,2026-04-02,ST008, SKU01006 ,1,1389.95,1389.95,CUST18998,AfterPay
TXN00010272,2026-04-02,ST014,SKU01069,1,294.95,294.95,CUST19399,EFTPOS
TXN00010101,2026-04-02,ST009, SKU01024 ,1,3519.95,3519.95,CUST17621,Online
TXN00010544,2026-04-02,ST003,SKU01089,1,344.95,344.95,CUST19987,AfterPay
TXN00010084,2026-04-02,ST006,SKU01207,3,69.95,209.85,CUST11849,EFTPOS
TXN00010386,2026-04-02,ST006,sku01017,1,1314.95,1314.95,CUST13345,Online
TXN00010107,2026-04-02,ST009,SKU01018,1,1764.95,1764.95,,Online
TXN00010257,2026-04-02,ST002,SKU01174,1,329.95,329.95,,Online
TXN00010574,2026-04-02,ST011,SKU01001,1,754.95,754.95,CUST13001,Finance
TXN00010342,2026-04-02,ST011,SKU01037,-1,664.95,-664.95,,Card
TXN00010184,2026-04-02,ST011,SKU01202,1,224.95,224.95,,Card
TXN00010550,2026-04-02,ST011,SKU01044,1,909.95,909.95,CUST10871,Card
TXN00010401,2026-04-02,ST012,SKU01237,1,669.95,669.95,,AfterPay
TXN00010016,2026-04-02,ST001,SKU01108,1,419.95,419.95,CUST16147,AfterPay
TXN00010400,2026-04-02,ST013,SKU01008,1,1334.95,1334.95,CUST13093,Online
TXN00010254,2026-04-02,ST006,SKU01101,1,234.95,234.95,CUST13160,Finance
TXN00010450,2026-04-02,ST007,SKU01061,1,479.95,479.95,,Finance
TXN00010469,2026-04-02,ST009,SKU01199,1,554.95,554.95,CUST19360,AfterPay
TXN00010206,2026-04-02,ST003,SKU01241,1,2144.95,2144.95,CUST19964,AfterPay
TXN00010476,2026-04-02,ST006,SKU01183,1,119.95,119.95,,Finance
TXN00010008,2026-04-02,ST009,SKU01102,1,369.95,369.95,CUST15654,Card
TXN00010597,2026-04-02,ST011,SKU01177,1,39.95,39.95,CUST11591,Card
TXN00010123,2026-04-02,ST014,SKU01001,1,754.95,754.95,CUST18760,Card
TXN00010172,2026-04-02,ST008,SKU01089,1,344.95,344.95,CUST17572,EFTPOS
TXN00010263,2026-04-02,ST006,sku01144,1,244.95,244.95,,EFTPOS
TXN00010505,2026-04-02,ST006,SKU01028,1,1619.95,1619.95,CUST13077,EFTPOS
TXN00010598,2026-04-02,ST003,SKU01059,1,1279.95,1279.95,CUST14268,Online
TXN00010236,2026-04-02,ST006,SKU01182,1,69.95,69.95,CUST10510,Finance
TXN00010511,2026-04-02,ST001,SKU01112,1,544.95,544.95,CUST12449,EFTPOS
TXN00010313,2026-04-02,ST007,SKU01052,1,1479.95,1479.95,,EFTPOS
TXN00010081,2026-04-02,ST009, SKU01081 ,1,309.95,309.95,CUST19345,Finance
TXN00010582,2026-04-02,ST012,SKU01047,1,1539.95,1539.95,CUST10045,Card
TXN00010105,2026-04-02,ST001,SKU01060,1,1284.95,1284.95,CUST19242,Online
TXN00010445,2026-04-02,ST013, SKU01113 ,1,859.95,859.95,CUST15985,Card
TXN00010092,02/04/2026,ST003,SKU01121,1,624.95,624.95,CUST11631,EFTPOS
TXN00010134,2026-04-02,ST005,SKU01032,2,789.95,1579.9,CUST13075,Online
TXN00010217,2026-04-02,ST003, SKU01109 ,2,1524.95,3049.9,,AfterPay
TXN00010194,2026-04-02,ST013,SKU01181,1,289.95,289.95,CUST10574,AfterPay
TXN00010417,2026-04-02,ST003,SKU01129,1,544.95,544.95,CUST11069,Finance
TXN00010050,2026-04-02,ST007,SKU01094,1,49.95,49.95,,AfterPay
TXN00010323,2026-04-02,ST002,SKU01123,1,894.95,894.95,CUST19284,Online
TXN00010055,2026-04-02,ST012,SKU01206,1,269.95,269.95,CUST10356,Finance
TXN00010594,2026-04-02,ST014,SKU01089,1,344.95,344.95,CUST11683,Online
TXN00010177,2026-04-02,ST008,SKU01043,1,579.95,579.95,,AfterPay
TXN00010560,2026-04-02,ST006,SKU01124,1,709.95,709.95,CUST10478,Finance
TXN00010444,2026-04-02,ST003,SKU01243,1,654.95,654.95,CUST14528,Card
TXN00010434,2026-04-02,ST003,SKU01099,2,119.95,239.9,CUST19588,Finance
TXN00010387,2026-04-02,ST003,SKU01050,1,799.95,799.95,CUST14223,Card
TXN00010414,2026-04-02,ST007,SKU01151,1,214.95,214.95,CUST14236,AfterPay
TXN00010427,2026-04-02,ST001,SKU01143,1,334.95,334.95,CUST17519,EFTPOS
TXN00010238,2026-04-02,ST004,SKU01070,1,559.95,559.95,,Finance
TXN00010034,2026-04-02,ST014,SKU01114,1,2214.95,2214.95,CUST17604,Card
TXN00010038,2026-04-02,ST008,SKU01112,1,544.95,544.95,CUST12170,Finance
TXN00010282,2026-04-02,ST003,SKU01001,1,754.95,754.95,,Card
TXN00010124,2026-04-02,ST011,SKU01208,3,434.95,1304.85,CUST11139,AfterPay
TXN00010021,2026-04-02,ST004,SKU99002,1,770.02,770.02,CUST13174,EFTPOS
TXN00010559,2026-04-02,ST003,SKU01030,1,414.95,414.95,CUST14775,Finance
TXN00010353,2026-04-02,ST012,sku01125,2,1549.95,3099.9,,AfterPay
TXN00010148,2026-04-02,ST005,SKU01016,2,819.95,1639.9,,Finance
TXN00010393,2026-04-02,ST005,SKU01159,1,264.95,264.95,CUST15198,Finance
TXN00010449,2026-04-02,ST013,SKU01199,2,554.95,1109.9,CUST11413,Card
TXN00010261,2026-04-02,ST001,SKU01247,1,1384.95,1384.95,CUST10881,Online
TXN00010331,2026-04-02,ST010,SKU01184,1,249.95,249.95,,Finance
TXN00010326,2026-04-02,ST002,SKU01086,1,294.95,294.95,,Card
TXN00010169,2026-04-02,ST006,SKU01218,1,349.95,349.95,CUST12364,EFTPOS
TXN00010535,2026-04-02,ST013, SKU01149 ,1,139.95,139.95,,Finance
TXN00010039,02/04/2026,ST014,SKU01230,1,59.95,59.95,,AfterPay
TXN00010542,2026-04-02,ST003,SKU01177,1,39.95,39.95,CUST19184,Online
TXN00010304,2026-04-02,ST002,SKU01021,2,1994.95,3989.9,,Online
TXN00010135,2026-04-02,ST009,SKU01128,1,459.95,459.95,,EFTPOS
TXN00010310,2026-04-02,ST008,SKU01219,2,304.95,609.9,,AfterPay
TXN00010117,02/04/2026,ST007, SKU01138 ,1,649.95,649.95,CUST17073,Finance
TXN00010354,2026-04-02,ST012,SKU01081,1,309.95,309.95,,EFTPOS
TXN00010541,2026-04-02,ST005,SKU01181,1,289.95,289.95,CUST16750,AfterPay
TXN00010486,2026-04-02,ST008, SKU01137 ,1,399.95,399.95,CUST19925,AfterPay
TXN00010360,2026-04-02,ST001,SKU01152,2,534.95,1069.9,CUST13624,Finance
TXN00010399,2026-04-02,ST003,SKU01135,1,1059.95,1059.95,CUST14082,Card
TXN00010533,2026-04-02,ST005,SKU01050,1,799.95,799.95,CUST12924,Finance
TXN00010577,2026-04-02,ST012,SKU01181,1,289.95,289.95,CUST19933,Online
TXN00010479,2026-04-02,ST003,SKU01221,1,279.95,279.95,CUST19708,Card
TXN00010012,2026-04-02,ST010,SKU01195,1,594.95,594.95,CUST11009,Card
TXN00010027,2026-04-02,ST014,SKU01052,1,1479.95,1479.95,,Card
TXN00010424,2026-04-02,ST003,SKU01125,1,1549.95,1549.95,,EFTPOS
TXN00010046,2026-04-02,ST004,SKU01104,1,114.95,114.95,CUST19042,AfterPay
TXN00010284,2026-04-02,ST001,SKU01016,1,819.95,819.95,CUST17278,AfterPay
TXN00010366,2026-04-02,ST002,SKU01117,-1,344.95,-344.95,,Card
TXN00010432,2026-04-02,ST006,SKU01065,2,454.95,909.9,CUST16404,Online
TXN00010226,2026-04-02,ST012,SKU01017,1,1314.95,1314.95,CUST15062,Card
TXN00010141,2026-04-02,ST011,SKU01190,-1,639.95,-639.95,,Card
TXN00010404,2026-04-02,ST006,SKU01219,2,304.95,609.9,CUST14033,Card
TXN00010509,2026-04-02,ST011,SKU01249,1,1129.95,1129.95,CUST11872,EFTPOS
TXN00010087,2026-04-02,ST004,SKU01053,1,369.95,369.95,,AfterPay
TXN00010048,2026-04-02,ST001,SKU01008,1,1334.95,1334.95,CUST17738,AfterPay
TXN00010119,2026-04-02,ST009,SKU01021,1,1994.95,1994.95,CUST19257,Online
TXN00010068,2026-04-02,ST002,sku01031,1,444.95,444.95,CUST14555,EFTPOS
TXN00010091,2026-04-02,ST014,sku01143,2,334.95,669.9,,AfterPay
TXN00010334,2026-04-02,ST013,SKU01149,1,139.95,139.95,CUST19657,Finance
TXN00010060,2026-04-02,ST005,SKU01049,1,1724.95,1724.95,CUST12603,Finance
TXN00010415,02/04/2026,ST001,sku01234,1,1784.95,1784.95,CUST19346,EFTPOS
TXN00010442,02/04/2026,ST006,SKU01188,1,689.95,689.95,CUST14245,AfterPay
TXN00010319,2026-04-02,ST013,SKU01139,1,1709.95,1709.95,CUST19091,Card
TXN00010378,2026-04-02,ST008,SKU01022,3,4399.95,13199.85,,Finance
TXN00010017,2026-04-02,ST014,SKU01147,1,609.95,609.95,CUST18803,Finance
TXN00010493,2026-04-02,ST007,SKU01009,2,2694.95,5389.9,CUST16677,EFTPOS
TXN00010586,2026-04-02,ST013,SKU01229,1,239.95,239.95,CUST16675,Finance
TXN00010162,2026-04-02,ST007,sku01028,1,1619.95,1619.95,,Online
TXN00010198,2026-04-02,ST009,SKU01088,1,194.95,194.95,,Finance
TXN00010395,2026-04-02,ST012,SKU01231,1,149.95,149.95,CUST14087,Online
TXN00010311,2026-04-02,ST013,SKU01031,1,444.95,444.95,CUST10724,Finance
TXN00010059,2026-04-02,ST004,SKU01250,2,1499.95,2999.9,CUST14386,Finance
TXN00010165,2026-04-02,ST001,SKU01109,1,1524.95,1524.95,,EFTPOS
TXN00010376,2026-04-02,ST005,SKU01007,2,2424.95,4849.9,CUST17435,Online
TXN00010065,2026-04-02,ST008,SKU01142,1,409.95,409.95,CUST19621,EFTPOS
TXN00010102,2026-04-02,ST005,SKU01063,1,169.95,169.95,CUST14540,Online
TXN00010146,2026-04-02,ST014,SKU01028,1,1619.95,1619.95,CUST14375,Online
TXN00010196,02/04/2026,ST008,SKU01108,2,419.95,839.9,CUST19675,AfterPay
TXN00010557,2026-04-02,ST013,SKU01128,1,459.95,459.95,,Online
TXN00010314,2026-04-02,ST008, SKU01072 ,1,424.95,424.95,CUST14411,Online
TXN00010523,2026-04-02,ST001,SKU01171,2,369.95,739.9,,Online
TXN00010144,02/04/2026,ST013,SKU01029,1,2749.95,2749.95,CUST17861,Online
TXN00010244,2026-04-02,ST004,SKU01148,1,339.95,339.95,CUST11909,Card
TXN00010137,2026-04-02,ST011,SKU01089,1,344.95,344.95,CUST14546,Card
TXN00010273,2026-04-02,ST001,SKU01220,1,714.95,714.95,CUST15904,EFTPOS
TXN00010453,2026-04-02,ST004,SKU01174,3,329.95,989.85,,AfterPay
TXN00010033,2026-04-02,ST001,SKU01206,1,269.95,269.95,,Finance
TXN00010024,2026-04-02,ST013,SKU01226,1,129.95,129.95,CUST17385,Online
TXN00010136,2026-04-02,ST011,SKU01099,1,119.95,119.95,CUST12563,Finance
TXN00010558,2026-04-02,ST012,SKU01213,1,574.95,574.95,,EFTPOS
TXN00010218,02/04/2026,ST005,SKU01250,1,1499.95,1499.95,CUST16612,AfterPay
TXN00010160,02/04/2026,ST006,SKU01102,1,369.95,369.95,CUST19099,EFTPOS
TXN00010315,2026-04-02,ST002,SKU01112,1,544.95,544.95,CUST18593,Finance
TXN00010593,02/04/2026,ST002,SKU01085,1,484.95,484.95,CUST16543,AfterPay
TXN00010483,2026-04-02,ST014,SKU01174,2,329.95,659.9,CUST19394,Card
TXN00010488,2026-04-02,ST012,SKU01200,1,194.95,194.95,,AfterPay
TXN00010482,2026-04-02,ST008, SKU01174 ,1,329.95,329.95,,Card
TXN00010099,2026-04-02,ST005, sku01148 ,1,339.95,339.95,CUST11568,AfterPay
TXN00010269,2026-04-02,ST003,SKU01064,1,574.95,574.95,CUST17170,Online
TXN00010082,2026-04-02,ST003,SKU01170,2,229.95,459.9,CUST18795,Card
TXN00010379,2026-04-02,ST010,SKU01100,3,289.95,869.85,CUST16041,Card
TXN00010526,2026-04-02,ST001,SKU01001,1,754.95,754.95,CUST17213,Finance
TXN00010090,2026-04-02,ST014,SKU01088,1,194.95,194.95,,Card
TXN00010349,2026-04-02,ST013,SKU01250,2,1499.95,2999.9,,Online
TXN00010540,2026-04-02,ST005,SKU01204,2,309.95,619.9,,Card
TXN00010472,2026-04-02,ST004,SKU01068,3,384.95,1154.85,,Card
TXN00010283,02/04/2026,ST002,SKU01082,2,274.95,549.9,,Online
TXN00010584,02/04/2026,ST013,SKU01234,1,1784.95,1784.95,,EFTPOS
TXN00010035,2026-04-02,ST003,SKU01132,1,324.95,324.95,CUST18095,Finance
TXN00010507,2026-04-02,ST005,sku01039,1,954.95,954.95,,AfterPay
TXN00010305,2026-04-02,ST004,sku01081,1,309.95,309.95,,Card
TXN00010168,02/04/2026,ST009,SKU01003,2,2394.95,4789.9,,EFTPOS
TXN00010296,2026-04-02,ST010,SKU01026,1,2294.95,2294.95,CUST15356,EFTPOS
TXN00010357,2026-04-02,ST005, SKU01244 ,1,2859.95,2859.95,CUST19164,Card
TXN00010229,02/04/2026,ST004,SKU01184,1,249.95,249.95,,Finance
TXN00010112,2026-04-02,ST008,SKU01029,1,2749.95,2749.95,CUST18227,EFTPOS
TXN00010252,2026-04-02,ST007,SKU01016,1,819.95,819.95,CUST19389,Finance
TXN00010566,2026-04-02,ST014,SKU01015,1,3864.95,3864.95,CUST17176,Finance
TXN00010219,2026-04-02,ST009,SKU99001,2,237.57,475.14,,AfterPay
TXN00010197,2026-04-02,ST007,SKU01123,1,894.95,894.95,CUST15844,Finance
TXN00010190,2026-04-02,ST007,SKU01089,1,344.95,344.95,,EFTPOS
TXN00010183,2026-04-02,ST014,SKU01100,2,289.95,579.9,,Card
TXN00010255,2026-04-02,ST003,SKU01046,1,674.95,674.95,,Online
TXN00010405,2026-04-02,ST011,SKU01067,2,399.95,799.9,CUST12262,Finance
TXN00010125,2026-04-02,ST008,SKU01047,1,1539.95,1539.95,CUST10537,AfterPay
TXN00010132,2026-04-02,ST010,SKU01187,1,624.95,624.95,CUST15659,EFTPOS
TXN_ORPHAN_001,2026-04-02,ST001,SKU01254,1,999.95,999.95,CUST15000,Card
