transaction_id,transaction_date,store_id,sku,quantity,unit_price,total_amount,customer_id,payment_method
TXN00000572,2026-04-01,ST014,SKU01242,1,2454.95,2454.95,CUST16531,EFTPOS
TXN00000155,2026-04-01,ST013,sku01015,2,3864.95,7729.9,CUST16360,Online
TXN00000183,2026-04-01,ST003,SKU01113,1,859.95,859.95,,Online
TXN00000396,2026-04-01,ST014,SKU01024,2,3519.95,7039.9,CUST15989,Online
TXN00000268,2026-04-01,ST003,SKU01084,1,444.95,444.95,CUST13854,Card
TXN00000569,2026-04-01,ST003,SKU01048,1,669.95,669.95,CUST14129,Online
TXN00000532,2026-04-01,ST013,SKU01242,1,2454.95,2454.95,CUST16560,Card
TXN00000443,2026-04-01,ST009,SKU01217,1,339.95,339.95,CUST18070,Online
TXN00000037,2026-04-01,ST004,SKU01077,1,114.95,114.95,CUST10175,AfterPay
TXN00000527,2026-04-01,ST010,SKU01073,1,464.95,464.95,,Online
TXN00000230,2026-04-01,ST007,SKU01232,1,1634.95,1634.95,CUST16662,Card
TXN00000082,2026-04-01,ST010,SKU01053,1,369.95,369.95,,AfterPay
TXN00000078,2026-04-01,ST005,SKU01165,1,524.95,524.95,CUST17202,Finance
TXN00000181,2026-04-01,ST013,SKU01092,1,54.95,54.95,CUST13787,AfterPay
TXN00000583,2026-04-01,ST009,SKU01210,1,109.95,109.95,CUST16169,AfterPay
TXN00000501,2026-04-01,ST006,SKU01058,1,1574.95,1574.95,CUST16119,AfterPay
TXN00000477,2026-04-01,ST010,SKU01168,1,234.95,234.95,CUST11541,Card
TXN00000175,2026-04-01,ST010,SKU01017,1,1314.95,1314.95,CUST16624,EFTPOS
TXN00000200,2026-04-01,ST009,SKU01018,1,1764.95,1764.95,,EFTPOS
TXN00000424,2026-04-01,ST007,SKU01067,2,399.95,799.9,CUST18163,AfterPay
TXN00000598,2026-04-01,ST014, sku01034 ,1,744.95,744.95,CUST19227,AfterPay
TXN00000110,2026-04-01,ST012,SKU01123,1,894.95,894.95,,Online
TXN00000318,2026-04-01,ST009,SKU01065,1,454.95,454.95,CUST12118,EFTPOS
TXN00000343,2026-04-01,ST007,SKU01203,1,579.95,579.95,CUST17391,AfterPay
TXN00000003,2026-04-01,ST008,SKU01023,1,4599.95,4599.95,CUST16617,AfterPay
TXN00000309,01/04/2026,ST002,SKU01055,3,1144.95,3434.85,CUST12270,Finance
TXN00000325,01/04/2026,ST007,SKU01057,1,1034.95,1034.95,,Finance
TXN00000399,2026-04-01,ST004,SKU01101,2,234.95,469.9,,Online
TXN00000147,2026-04-01,ST008,SKU01087,1,364.95,364.95,CUST10850,AfterPay
TXN00000516,2026-04-01,ST010,SKU01108,1,419.95,419.95,,Finance
TXN00000542,2026-04-01,ST005,SKU01006,1,1389.95,1389.95,,Finance
TXN00000484,2026-04-01,ST011,SKU01208,1,434.95,434.95,,EFTPOS
TXN00000293,2026-04-01,ST011,SKU01031,1,444.95,444.95,CUST16424,Finance
TXN00000089,2026-04-01,ST005,SKU01051,1,1054.95,1054.95,CUST15587,EFTPOS
TXN00000057,2026-04-01,ST005,SKU01097,1,69.95,69.95,CUST12215,Finance
TXN00000019,2026-04-01,ST007,SKU01062,1,144.95,144.95,CUST15613,AfterPay
TXN00000470,2026-04-01,ST005,SKU01252,1,1234.95,1234.95,CUST13983,EFTPOS
TXN00000426,2026-04-01,ST013,SKU01127,1,1144.95,1144.95,CUST14737,AfterPay
TXN00000459,2026-04-01,ST010,SKU01149,1,139.95,139.95,CUST18317,Card
TXN00000025,2026-04-01,ST011,SKU01201,1,179.95,179.95,CUST18375,EFTPOS
TXN00000380,2026-04-01,ST003,SKU01074,1,129.95,129.95,CUST16259,EFTPOS
TXN00000218,2026-04-01,ST012,SKU01071,3,669.95,2009.85,CUST15444,EFTPOS
TXN00000052,2026-04-01,ST013,SKU01053,2,369.95,739.9,,Card
TXN00000473,2026-04-01,ST010,SKU01032,1,789.95,789.95,CUST19788,EFTPOS
TXN00000098,2026-04-01,ST012,SKU01021,1,1994.95,1994.95,CUST13254,Card
TXN00000358,2026-04-01,ST003, SKU01117 ,1,344.95,344.95,CUST12372,EFTPOS
TXN00000543,2026-04-01,ST007,SKU01134,1,534.95,534.95,CUST16358,Card
TXN00000121,01/04/2026,ST010,SKU01199,1,554.95,554.95,,EFTPOS
TXN00000302,2026-04-01,ST006,SKU01182,2,69.95,139.9,CUST19326,Online
TXN00000153,2026-04-01,ST004,SKU01192,1,879.95,879.95,CUST18487,Online
TXN00000592,2026-04-01,ST003,SKU01063,1,169.95,169.95,CUST19282,Finance
TXN00000143,2026-04-01,ST001,SKU01102,1,369.95,369.95,,AfterPay
TXN00000288,2026-04-01,ST003,SKU01102,1,369.95,369.95,,Online
TXN00000548,2026-04-01,ST003,SKU01051,1,1054.95,1054.95,,Card
TXN00000223,01/04/2026,ST012,SKU01146,1,404.95,404.95,,AfterPay
TXN00000369,2026-04-01,ST003,SKU01025,-1,1739.95,-1739.95,CUST16269,EFTPOS
TXN00000510,2026-04-01,ST006,SKU01109,1,1524.95,1524.95,CUST13813,Finance
TXN00000568,2026-04-01,ST007,SKU01070,3,559.95,1679.85,CUST10447,Card
TXN00000053,2026-04-01,ST006,SKU01099,-1,119.95,-119.95,CUST18657,AfterPay
TXN00000054,2026-04-01,ST003,sku01180,1,164.95,164.95,CUST13865,Online
TXN00000111,2026-04-01,ST009,SKU01012,1,3249.95,3249.95,CUST12107,EFTPOS
TXN00000254,2026-04-01,ST003,SKU01042,1,1774.95,1774.95,CUST10299,AfterPay
TXN00000128,2026-04-01,ST007,SKU01082,1,274.95,274.95,,AfterPay
TXN00000187,2026-04-01,ST002,SKU01140,1,669.95,669.95,CUST17564,EFTPOS
TXN00000196,2026-04-01,ST007,SKU01173,1,324.95,324.95,,Card
TXN00000317,2026-04-01,ST009,SKU01080,2,389.95,779.9,CUST13937,EFTPOS
TXN00000495,2026-04-01,ST014,SKU01117,1,344.95,344.95,CUST17170,EFTPOS
TXN00000101,2026-04-01,ST011,SKU01213,-1,574.95,-574.95,CUST18703,Card
TXN00000007,2026-04-01,ST005,SKU01047,1,1539.95,1539.95,CUST19323,AfterPay
TXN00000407,2026-04-01,ST013,SKU01229,1,239.95,239.95,CUST17980,Finance
TXN00000511,2026-04-01,ST003,SKU01035,1,354.95,354.95,CUST14414,AfterPay
TXN00000027,2026-04-01,ST003,SKU01233,1,1319.95,1319.95,CUST19871,Card
TXN00000444,2026-04-01,ST006,SKU01220,1,714.95,714.95,CUST11359,Online
TXN00000107,2026-04-01,ST013,SKU01211,1,434.95,434.95,,Online
TXN00000179,2026-04-01,ST006, SKU01188 ,1,689.95,689.95,CUST12541,Online
TXN00000573,2026-04-01,ST009,SKU01091,1,139.95,139.95,,AfterPay
TXN00000478,2026-04-01,ST002,SKU01159,1,264.95,264.95,CUST12209,Online
TXN00000207,2026-04-01,ST006,SKU01014,1,1759.95,1759.95,CUST18027,Finance
TXN00000503,2026-04-01,ST001,SKU01173,1,324.95,324.95,CUST16541,AfterPay
TXN00000334,2026-04-01,ST011,SKU01190,1,639.95,639.95,CUST10902,EFTPOS
TXN00000039,2026-04-01,ST008,SKU01198,1,439.95,439.95,CUST11003,AfterPay
TXN00000188,2026-04-01,ST003,SKU01026,2,2294.95,4589.9,CUST15673,EFTPOS
TXN00000029,2026-04-01,ST005,SKU01077,1,114.95,114.95,,Online
TXN00000322,2026-04-01,ST002,SKU01245,1,2554.95,2554.95,CUST17766,EFTPOS
TXN00000506,2026-04-01,ST008,SKU01214,1,174.95,174.95,CUST16606,Online
TXN00000462,2026-04-01,ST010,SKU01124,2,709.95,1419.9,CUST19123,AfterPay
TXN00000154,2026-04-01,ST005,SKU01056,1,794.95,794.95,,Finance
TXN00000182,2026-04-01,ST004,SKU01196,1,834.95,834.95,CUST12348,AfterPay
TXN00000220,01/04/2026,ST004, SKU01226 ,1,129.95,129.95,,Card
TXN00000591,2026-04-01,ST007,SKU01148,1,339.95,339.95,CUST12800,Card
TXN00000246,2026-04-01,ST013,SKU01229,1,239.95,239.95,,Finance
TXN00000278,2026-04-01,ST008,SKU01157,1,589.95,589.95,,AfterPay
TXN00000139,2026-04-01,ST005,SKU01221,1,279.95,279.95,CUST11449,Online
TXN00000069,2026-04-01,ST003,SKU01053,1,369.95,369.95,CUST18623,Finance
TXN00000562,2026-04-01,ST012,SKU01176,1,364.95,364.95,CUST17419,EFTPOS
TXN00000371,2026-04-01,ST010,SKU01225,3,499.95,1499.85,,AfterPay
TXN00000142,2026-04-01,ST002,SKU01137,1,399.95,399.95,CUST12993,Card
TXN00000433,2026-04-01,ST004,SKU01251,1,1844.95,1844.95,,EFTPOS
TXN00000498,2026-04-01,ST003,SKU01161,3,159.95,479.85,CUST18551,Finance
TXN00000134,2026-04-01,ST009,SKU01240,1,2789.95,2789.95,CUST15481,EFTPOS
TXN00000212,2026-04-01,ST013,SKU01175,1,379.95,379.95,,Online
TXN00000279,2026-04-01,ST014,SKU01217,1,339.95,339.95,,Online
TXN00000335,2026-04-01,ST008, sku01210 ,1,109.95,109.95,CUST15953,Card
TXN00000445,2026-04-01,ST007,SKU01203,2,579.95,1159.9,CUST17300,Online
TXN00000349,01/04/2026,ST010,SKU01089,1,344.95,344.95,CUST14889,EFTPOS
TXN00000487,2026-04-01,ST012,SKU01042,1,1774.95,1774.95,,Card
TXN00000324,01/04/2026,ST009,SKU01094,1,49.95,49.95,CUST19733,Card
TXN00000277,2026-04-01,ST004,SKU01051,1,1054.95,1054.95,,Card
TXN00000224,2026-04-01,ST007,SKU01203,3,579.95,1739.85,,EFTPOS
TXN00000242,2026-04-01,ST006,SKU01028,1,1619.95,1619.95,CUST14259,Finance
TXN00000423,2026-04-01,ST011,SKU01112,1,544.95,544.95,CUST19482,Online
TXN00000413,2026-04-01,ST001,SKU01100,1,289.95,289.95,,Online
TXN00000085,01/04/2026,ST002,SKU01183,1,119.95,119.95,,Finance
TXN00000146,2026-04-01,ST009,SKU01083,1,129.95,129.95,CUST19740,Online
TXN00000563,2026-04-01,ST002,SKU01167,1,834.95,834.95,CUST16220,EFTPOS
TXN00000492,2026-04-01,ST001, SKU01105 ,1,209.95,209.95,CUST19245,EFTPOS
TXN00000114,2026-04-01,ST012,SKU01235,2,1339.95,2679.9,CUST15908,Card
TXN00000135,2026-04-01,ST001,SKU01245,2,2554.95,5109.9,CUST18692,AfterPay
TXN00000119,2026-04-01,ST004, SKU01021 ,1,1994.95,1994.95,CUST13001,AfterPay
TXN00000437,2026-04-01,ST003,SKU01028,1,1619.95,1619.95,CUST18315,EFTPOS
TXN00000306,2026-04-01,ST010,SKU01242,1,2454.95,2454.95,,Card
TXN00000310,01/04/2026,ST010,SKU01203,1,579.95,579.95,CUST16874,Finance
TXN00000383,2026-04-01,ST012, SKU01248 ,2,1559.95,3119.9,CUST13417,AfterPay
TXN00000292,2026-04-01,ST009,SKU01166,1,554.95,554.95,CUST14752,Online
TXN00000035,2026-04-01,ST002,SKU01214,2,174.95,349.9,CUST14417,Online
TXN00000360,2026-04-01,ST003,SKU01221,1,279.95,279.95,CUST17079,Online
TXN00000038,2026-04-01,ST008,SKU01074,1,129.95,129.95,,EFTPOS
TXN00000323,2026-04-01,ST013,sku01143,1,334.95,334.95,CUST18526,Card
TXN00000281,2026-04-01,ST012,SKU01238,1,924.95,924.95,CUST11344,EFTPOS
TXN00000296,2026-04-01,ST012,SKU01155,2,559.95,1119.9,CUST14338,Online
TXN00000169,2026-04-01,ST002,SKU01075,1,494.95,494.95,CUST17342,EFTPOS
TXN00000203,2026-04-01,ST006,SKU01089,2,344.95,689.9,,AfterPay
TXN00000240,2026-04-01,ST003,SKU01151,1,214.95,214.95,CUST19265,Online
TXN00000117,01/04/2026,ST011,SKU01211,1,434.95,434.95,CUST11934,Online
TXN00000370,01/04/2026,ST006,SKU01244,3,2859.95,8579.85,CUST18713,Online
TXN00000585,2026-04-01,ST007,SKU01073,1,464.95,464.95,CUST14745,Online
TXN00000479,2026-04-01,ST009,SKU01102,1,369.95,369.95,CUST10421,Finance
TXN00000126,2026-04-01,ST009,SKU01098,1,139.95,139.95,CUST19082,AfterPay
TXN00000162,01/04/2026,ST007,SKU01226,1,129.95,129.95,,Online
TXN00000097,2026-04-01,ST007,SKU01165,1,524.95,524.95,CUST18703,AfterPay
TXN00000338,01/04/2026,ST012,SKU01091,1,139.95,139.95,,Online
TXN00000243,2026-04-01,ST005,SKU01185,1,1204.95,1204.95,CUST17391,AfterPay
TXN00000340,01/04/2026,ST005,SKU01193,1,889.95,889.95,CUST15007,Card
TXN00000509,2026-04-01,ST003,SKU01202,3,224.95,674.85,CUST11879,Finance
TXN00000103,01/04/2026,ST014,SKU01215,1,549.95,549.95,,AfterPay
TXN00000291,2026-04-01,ST008,SKU01130,1,1029.95,1029.95,CUST19339,Card
TXN00000070,01/04/2026,ST013,SKU01085,1,484.95,484.95,,AfterPay
TXN00000109,2026-04-01,ST012,SKU01247,1,1384.95,1384.95,CUST18211,Online
TXN00000250,2026-04-01,ST004,SKU01227,1,479.95,479.95,CUST14847,Online
TXN00000403,2026-04-01,ST009,SKU01031,1,444.95,444.95,CUST15590,Finance
TXN00000044,2026-04-01,ST014,SKU01049,1,1724.95,1724.95,,EFTPOS
TXN00000549,2026-04-01,ST001,SKU01233,1,1319.95,1319.95,,EFTPOS
TXN00000043,01/04/2026,ST011,SKU01149,-1,139.95,-139.95,,Finance
TXN00000435,2026-04-01,ST012, SKU01019 ,1,3014.95,3014.95,CUST16739,Online
TXN00000413,2026-04-01,ST001,SKU01100,1,289.95,289.95,,Online
TXN00000425,2026-04-01,ST012,SKU01075,1,494.95,494.95,,Card
TXN00000141,2026-04-01,ST001,SKU01086,1,294.95,294.95,,AfterPay
TXN00000387,2026-04-01,ST010,SKU01151,1,214.95,214.95,,Online
TXN00000599,2026-04-01,ST007,SKU01158,1,1094.95,1094.95,CUST13763,Card
TXN00000194,2026-04-01,ST008,SKU01232,1,1634.95,1634.95,CUST16786,Online
TXN00000006,2026-04-01,ST006,SKU01025,1,1739.95,1739.95,CUST10566,AfterPay
TXN00000600,2026-04-01,ST014,SKU01055,1,1144.95,1144.95,CUST19040,Finance
TXN00000316,2026-04-01,ST014,SKU01095,1,299.95,299.95,CUST12558,Online
TXN00000262,2026-04-01,ST002,SKU01075,-1,494.95,-494.95,CUST16171,EFTPOS
TXN00000258,2026-04-01,ST007,SKU01136,1,579.95,579.95,CUST12957,Finance
TXN00000234,2026-04-01,ST006,SKU01181,1,289.95,289.95,,AfterPay
TXN00000100,2026-04-01,ST014,SKU01066,1,254.95,254.95,CUST18089,EFTPOS
TXN00000195,2026-04-01,ST007,SKU01077,1,114.95,114.95,CUST18080,AfterPay
TXN00000042,2026-04-01,ST001,SKU01027,1,4034.95,4034.95,CUST18669,Finance
TXN00000351,2026-04-01,ST002,SKU01025,2,1739.95,3479.9,CUST12405,AfterPay
TXN00000513,2026-04-01,ST013,SKU01015,1,3864.95,3864.95,CUST19990,Finance
TXN00000289,2026-04-01,ST009, SKU01009 ,1,2694.95,2694.95,CUST15087,Card
TXN00000428,2026-04-01,ST006,SKU01060,1,1284.95,1284.95,CUST14305,Finance
TXN00000526,2026-04-01,ST007,SKU01150,1,1294.95,1294.95,CUST10953,AfterPay
TXN00000132,2026-04-01,ST012,SKU01159,1,264.95,264.95,CUST12259,Online
TXN00000023,2026-04-01,ST002,SKU01187,1,624.95,624.95,,EFTPOS
TXN00000235,2026-04-01,ST001,SKU01219,1,304.95,304.95,,EFTPOS
TXN00000421,2026-04-01,ST001,SKU01078,1,349.95,349.95,CUST16397,Finance
TXN00000469,2026-04-01,ST014,SKU01002,1,1259.95,1259.95,CUST16451,Card
TXN00000429,2026-04-01,ST010,SKU01077,1,114.95,114.95,CUST10274,AfterPay
TXN00000072,01/04/2026,ST011,SKU01028,1,1619.95,1619.95,CUST19888,Card
TXN00000186,2026-04-01,ST007,SKU01045,1,1354.95,1354.95,,EFTPOS
TXN00000113,2026-04-01,ST006,SKU01247,1,1384.95,1384.95,CUST13331,AfterPay
TXN00000300,2026-04-01,ST014,SKU01251,3,1844.95,5534.85,CUST12561,AfterPay
TXN00000480,2026-04-01,ST007, SKU01064 ,1,574.95,574.95,CUST11802,Online
TXN00000449,2026-04-01,ST012,SKU01074,1,129.95,129.95,CUST19034,AfterPay
TXN00000415,01/04/2026,ST006,SKU01232,1,1634.95,1634.95,CUST16487,AfterPay
TXN00000116,2026-04-01,ST012,SKU01178,1,219.95,219.95,,AfterPay
TXN00000165,2026-04-01,ST010,SKU01134,1,534.95,534.95,,Card
TXN00000402,2026-04-01,ST010, SKU01116 ,1,2169.95,2169.95,CUST15444,Online
TXN00000561,2026-04-01,ST007,SKU01104,1,114.95,114.95,CUST14772,AfterPay
TXN00000184,2026-04-01,ST001,SKU01063,1,169.95,169.95,CUST17633,Online
TXN00000185,2026-04-01,ST007,sku01014,1,1759.95,1759.95,CUST14629,AfterPay
TXN00000494,2026-04-01,ST009,SKU01102,2,369.95,739.9,CUST17934,Finance
TXN00000385,2026-04-01,ST003,SKU01002,1,1259.95,1259.95,,EFTPOS
TXN00000215,2026-04-01,ST013,SKU01148,1,339.95,339.95,CUST17017,Finance
TXN00000163,2026-04-01,ST011,SKU01027,1,4034.95,4034.95,CUST15336,Card
TXN00000211,2026-04-01,ST005,SKU01012,1,3249.95,3249.95,CUST16085,Card
TXN00000505,2026-04-01,ST014,SKU01149,1,139.95,139.95,CUST18366,Card
TXN00000476,2026-04-01,ST006,SKU01042,1,1774.95,1774.95,,Card
TXN00000378,2026-04-01,ST010,SKU01097,1,69.95,69.95,CUST17601,Finance
TXN00000238,2026-04-01,ST014,SKU01154,1,1424.95,1424.95,CUST19625,Finance
TXN00000307,2026-04-01,ST004,SKU01189,1,1279.95,1279.95,,AfterPay
TXN00000496,01/04/2026,ST010,SKU01151,1,214.95,214.95,CUST16506,Card
TXN00000032,2026-04-01,ST005, SKU01058 ,1,1574.95,1574.95,CUST16050,AfterPay
TXN00000375,2026-04-01,ST007,SKU01240,1,2789.95,2789.95,CUST17147,Finance
TXN00000209,2026-04-01,ST007,SKU01248,1,1559.95,1559.95,,AfterPay
TXN00000346,2026-04-01,ST012,SKU01018,1,1764.95,1764.95,,Online
TXN00000213,2026-04-01,ST013,SKU01206,3,269.95,809.85,,Finance
TXN00000368,2026-04-01,ST010,SKU01030,1,414.95,414.95,CUST12690,Card
TXN00000586,2026-04-01,ST013,SKU01079,1,129.95,129.95,CUST13361,EFTPOS
TXN00000148,2026-04-01,ST010,SKU01220,1,714.95,714.95,CUST11630,Online
TXN00000312,2026-04-01,ST005,SKU01237,1,669.95,669.95,CUST11191,EFTPOS
TXN00000372,2026-04-01,ST003,SKU01169,1,494.95,494.95,CUST14293,Online
TXN00000366,2026-04-01,ST013,SKU01081,1,309.95,309.95,CUST13764,Card
TXN00000382,2026-04-01,ST012,SKU01240,1,2789.95,2789.95,CUST13971,AfterPay
TXN00000239,2026-04-01,ST004,SKU01024,1,3519.95,3519.95,CUST16741,Finance
TXN00000136,2026-04-01,ST006,SKU01133,1,894.95,894.95,CUST14003,Finance
TXN00000576,2026-04-01,ST011,SKU01231,1,149.95,149.95,CUST12008,AfterPay
TXN00000315,2026-04-01,ST012,SKU01173,1,324.95,324.95,CUST10460,Online
TXN00000304,2026-04-01,ST005,SKU01154,1,1424.95,1424.95,CUST10697,EFTPOS
TXN00000028,2026-04-01,ST007,SKU01071,1,669.95,669.95,,Card
TXN00000252,2026-04-01,ST005,SKU01254,1,1134.95,1134.95,CUST15899,Finance
TXN00000581,2026-04-01,ST008,SKU01106,1,1759.95,1759.95,,Card
TXN00000145,01/04/2026,ST006,SKU01107,1,1424.95,1424.95,,Online
TXN00000483,2026-04-01,ST008,SKU01186,1,1279.95,1279.95,CUST13484,Online
TXN00000493,2026-04-01,ST010,SKU01051,1,1054.95,1054.95,,AfterPay
TXN00000123,2026-04-01,ST007,SKU01164,1,254.95,254.95,CUST19749,AfterPay
TXN00000283,2026-04-01,ST013,SKU01085,1,484.95,484.95,CUST19548,EFTPOS
TXN00000333,01/04/2026,ST014,SKU01101,2,234.95,469.9,,EFTPOS
TXN00000280,2026-04-01,ST007,SKU01240,1,2789.95,2789.95,CUST17367,EFTPOS
TXN00000456,2026-04-01,ST006,SKU01013,1,3064.95,3064.95,,Card
TXN00000178,2026-04-01,ST005,SKU01104,1,114.95,114.95,CUST18728,EFTPOS
TXN00000045,2026-04-01,ST008,SKU01041,1,1034.95,1034.95,,Online
TXN00000191,2026-04-01,ST008,SKU01130,1,1029.95,1029.95,,Card
TXN00000298,2026-04-01,ST005,SKU01129,1,544.95,544.95,CUST19403,Online
TXN00000571,2026-04-01,ST014,SKU01123,1,894.95,894.95,CUST12947,EFTPOS
TXN00000395,2026-04-01,ST012,SKU01072,1,424.95,424.95,,Card
TXN00000588,01/04/2026,ST007,SKU01122,1,1739.95,1739.95,,AfterPay
TXN00000540,2026-04-01,ST009,SKU01201,1,179.95,179.95,CUST10737,AfterPay
TXN00000582,2026-04-01,ST014,SKU01171,2,369.95,739.9,CUST18544,Finance
TXN00000030,2026-04-01,ST001,SKU01179,1,94.95,94.95,CUST19802,EFTPOS
TXN00000377,2026-04-01,ST010,SKU01215,1,549.95,549.95,,Card
TXN00000376,2026-04-01,ST010,SKU01020,1,1259.95,1259.95,CUST17148,Card
TXN00000578,2026-04-01,ST012,SKU01056,1,794.95,794.95,,Finance
TXN00000158,2026-04-01,ST009,SKU01125,1,1549.95,1549.95,CUST17681,Online
TXN00000075,2026-04-01,ST005,SKU01082,1,274.95,274.95,,Card
TXN00000575,2026-04-01,ST012,SKU01057,1,1034.95,1034.95,CUST17213,EFTPOS
TXN00000464,01/04/2026,ST011,SKU01211,1,434.95,434.95,CUST13172,EFTPOS
TXN00000409,01/04/2026,ST014,SKU01159,1,264.95,264.95,CUST16119,Finance
TXN00000345,2026-04-01,ST003,SKU01007,1,2424.95,2424.95,CUST14108,EFTPOS
TXN00000233,2026-04-01,ST005,SKU01249,1,1129.95,1129.95,,Card
TXN00000553,2026-04-01,ST003,SKU01092,1,54.95,54.95,CUST10246,Finance
TXN00000164,2026-04-01,ST013,SKU01104,1,114.95,114.95,CUST10582,AfterPay
TXN00000047,2026-04-01,ST011,SKU01063,2,169.95,339.9,CUST16300,Online
TXN00000127,2026-04-01,ST014,SKU01170,1,229.95,229.95,CUST12252,Card
TXN00000133,2026-04-01,ST013,SKU01232,1,1634.95,1634.95,CUST15540,Finance
TXN00000354,2026-04-01,ST014,SKU01181,1,289.95,289.95,CUST10114,Finance
TXN00000590,2026-04-01,ST005,SKU01024,1,3519.95,3519.95,,Finance
TXN00000193,2026-04-01,ST007,SKU01199,1,554.95,554.95,CUST10002,Finance
TXN00000450,2026-04-01,ST013,SKU01227,1,479.95,479.95,CUST16728,Finance
TXN00000517,2026-04-01,ST011, SKU01240 ,2,2789.95,5579.9,,EFTPOS
TXN00000530,2026-04-01,ST011,SKU01248,1,1559.95,1559.95,CUST17543,Online
TXN00000263,2026-04-01,ST004,SKU01109,1,1524.95,1524.95,CUST15889,Card
TXN00000257,2026-04-01,ST003,SKU01067,1,399.95,399.95,,AfterPay
TXN00000192,2026-04-01,ST009,SKU01114,1,2214.95,2214.95,CUST12190,Card
TXN00000049,2026-04-01,ST002,SKU01097,1,69.95,69.95,,AfterPay
TXN00000556,2026-04-01,ST009,SKU01013,1,3064.95,3064.95,,Card
TXN00000303,2026-04-01,ST011,SKU01206,1,269.95,269.95,CUST16106,Card
TXN00000013,2026-04-01,ST008,SKU01065,1,454.95,454.95,CUST11566,Online
TXN00000393,2026-04-01,ST003,SKU01041,1,1034.95,1034.95,CUST16865,Online
TXN00000071,2026-04-01,ST011,SKU01171,1,369.95,369.95,CUST12015,EFTPOS
TXN00000174,2026-04-01,ST014,SKU01225,1,499.95,499.95,CUST12878,Card
TXN00000350,2026-04-01,ST006,SKU01158,1,1094.95,1094.95,CUST19606,AfterPay
TXN00000001,2026-04-01,ST014,SKU01149,1,139.95,139.95,CUST13514,Finance
TXN00000418,01/04/2026,ST012,SKU01060,1,1284.95,1284.95,,Card
TXN00000550,2026-04-01,ST001,SKU01070,1,559.95,559.95,CUST10269,Online
TXN00000180,2026-04-01,ST002,SKU01073,1,464.95,464.95,,Online
TXN00000365,2026-04-01,ST008, SKU01031 ,1,444.95,444.95,CUST13067,Finance
TXN00000448,01/04/2026,ST012,SKU01237,1,669.95,669.95,,Card
TXN00000088,2026-04-01,ST005,SKU01198,1,439.95,439.95,CUST16747,EFTPOS
TXN00000228,2026-04-01,ST010,SKU01253,1,509.95,509.95,CUST12682,EFTPOS
TXN00000201,2026-04-01,ST002,SKU01247,1,1384.95,1384.95,CUST17014,Finance
TXN00000016,01/04/2026,ST006,SKU01074,1,129.95,129.95,,Card
TXN00000535,01/04/2026,ST012,SKU01030,1,414.95,414.95,CUST13099,EFTPOS
TXN00000488,01/04/2026,ST005,SKU01204,1,309.95,309.95,CUST17945,AfterPay
TXN00000137,2026-04-01,ST011,SKU01096,1,74.95,74.95,,EFTPOS
